,clust,Award?,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2657,1,0,61081.0,37682.0,21.0,777.5,2.5,2509
2658,1,0,27438.0,2528.0,6.0,777.5,2.5,2490
2659,3,1,14748.0,2210.0,7.0,0.0,0.0,2497
2660,3,0,49514.0,4500.0,22.0,0.0,0.0,2569
2661,3,1,7457.0,17131.0,5.0,0.0,0.0,2496
2662,3,0,97193.0,13338.0,12.0,0.0,0.0,2502
2663,3,0,68456.0,6317.0,5.0,0.0,0.0,2488
2664,3,0,123842.0,24295.0,14.0,0.0,0.0,2500
2665,2,1,61285.0,55027.0,22.0,0.0,0.0,2412
2666,6,0,20157.0,1450.0,3.0,150.0,1.0,2455
2667,3,0,41073.0,13993.0,20.0,0.0,0.0,2493
2668,3,0,21784.0,6208.0,14.0,0.0,0.0,2483
2669,3,0,12868.0,1875.0,8.0,0.0,0.0,2483
2670,2,1,147862.0,44783.0,14.0,0.0,0.0,2426
2671,6,1,11836.0,5075.0,14.0,350.0,1.0,2479
2672,1,1,25681.0,14941.0,20.0,777.5,2.5,2468
2673,5,1,203218.75,19314.0,17.0,777.5,2.5,2460
2674,2,0,59704.0,57404.0,14.0,0.0,0.0,2440
2675,3,0,75279.0,5375.0,21.0,0.0,0.0,2459
2676,1,0,66681.0,4478.0,16.0,777.5,2.5,2465
2677,3,0,72085.0,20310.0,12.0,150.0,1.0,2462
2678,3,0,2039.0,0.0,0.0,0.0,0.0,2451
2679,3,0,2214.0,0.0,0.0,0.0,0.0,2448
2680,3,0,16208.0,0.0,0.0,0.0,0.0,2451
2681,3,0,25829.0,1375.0,4.0,0.0,0.0,2444
2682,3,1,83217.0,3679.0,4.0,0.0,0.0,2447
2683,3,1,9520.0,12515.0,13.0,0.0,0.0,2438
2684,3,1,103215.0,16726.0,14.0,0.0,0.0,2427
2685,3,0,62629.0,36986.0,14.0,0.0,0.0,2438
2686,3,0,45603.0,5964.0,13.0,0.0,0.0,2432
2687,3,0,44792.0,9463.0,16.0,0.0,0.0,2430
2688,3,0,97535.0,0.0,0.0,0.0,0.0,2418
2689,3,1,60085.0,14714.0,17.0,0.0,0.0,2404
2690,3,1,76938.0,23503.0,13.0,0.0,0.0,2422
2691,1,1,2562.0,9075.0,11.0,777.5,2.5,2412
2692,3,0,7685.0,500.0,4.0,0.0,0.0,2406
2693,2,0,102942.0,56780.0,18.0,0.0,0.0,2405
2694,3,1,7029.0,495.0,3.0,0.0,0.0,2565
2695,3,0,2119.0,0.0,0.0,0.0,0.0,2399
2696,5,1,203218.75,31000.0,37.0,777.5,2.5,2395
2697,3,0,77753.0,12483.0,13.0,0.0,0.0,2377
2698,1,0,171637.0,4300.0,8.0,777.5,2.5,2364
2699,1,0,35243.0,10046.0,15.0,777.5,2.5,2356
2700,3,0,46186.0,9744.0,14.0,0.0,0.0,2364
2701,3,0,54810.0,19665.0,21.0,0.0,0.0,2368
2702,3,0,25637.0,445.0,3.0,0.0,0.0,2367
2703,3,0,35088.0,320.0,2.0,0.0,0.0,2362
2704,6,0,73899.0,2745.0,14.0,500.0,1.0,2362
2705,6,0,81171.0,3700.0,4.0,100.0,1.0,2348
2706,1,0,39418.0,700.0,3.0,200.0,2.0,2343
2707,3,1,62124.0,0.0,0.0,0.0,0.0,2355
2708,3,1,14134.0,2125.0,9.0,0.0,0.0,2312
2709,0,1,203218.75,57626.25,38.0,777.5,2.5,2329
2710,3,0,20353.0,1729.0,5.0,0.0,0.0,2298
2711,3,1,93154.0,30752.0,21.0,0.0,0.0,2333
2712,6,0,9492.0,781.0,6.0,250.0,1.0,2320
2713,1,0,18369.0,800.0,4.0,700.0,2.5,2327
2714,6,1,32824.0,1660.0,5.0,100.0,1.0,2339
2715,0,1,109416.0,57626.25,38.0,777.5,2.5,2327
2716,3,1,28312.0,1726.0,13.0,0.0,0.0,2335
2717,3,0,78462.0,20291.0,14.0,0.0,0.0,2311
2718,3,1,32740.0,10722.0,4.0,0.0,0.0,2315
2719,3,0,57293.0,1000.0,1.0,0.0,0.0,2319
2720,4,0,174743.0,27460.0,12.0,0.0,0.0,2326
2721,3,1,59486.0,3517.0,4.0,0.0,0.0,2315
2722,4,1,203218.75,11238.0,12.0,0.0,0.0,2294
2723,3,0,56805.0,16617.0,17.0,0.0,0.0,2307
2724,4,0,203218.75,1000.0,1.0,0.0,0.0,2298
2725,3,1,18545.0,25053.0,22.0,0.0,0.0,2304
2726,2,1,5570.0,9094.0,26.0,0.0,0.0,2287
2727,1,1,44690.0,24779.0,15.0,777.5,2.0,2297
2728,2,1,127835.0,52700.0,21.0,0.0,0.0,2301
2729,0,1,32540.0,44283.0,17.0,100.0,1.0,2297
2730,3,0,54396.0,34007.0,16.0,0.0,0.0,2283
2731,2,0,162840.0,57382.0,15.0,0.0,0.0,2277
2732,1,1,109441.0,6500.0,10.0,777.5,2.5,2237
2733,3,0,7369.0,0.0,0.0,0.0,0.0,2277
2734,3,0,16378.0,0.0,0.0,0.0,0.0,2272
2735,3,0,39859.0,3675.0,8.0,0.0,0.0,2272
2736,3,0,44214.0,24928.0,13.0,0.0,0.0,2259
2737,3,1,73102.0,18156.0,20.0,0.0,0.0,2272
2738,3,1,3552.0,10597.0,17.0,0.0,0.0,2264
2739,3,0,71593.0,22666.0,17.0,0.0,0.0,2266
2740,2,1,74072.0,50272.0,38.0,0.0,0.0,2264
2741,3,0,42970.0,7889.0,14.0,0.0,0.0,2256
2742,3,1,23385.0,18303.0,15.0,150.0,1.0,2248
2743,3,0,51176.0,40397.0,16.0,0.0,0.0,2243
2744,3,0,12426.0,0.0,0.0,0.0,0.0,2238
2745,3,0,10062.0,2000.0,9.0,0.0,0.0,2242
2746,3,0,34790.0,0.0,0.0,0.0,0.0,2272
2747,1,0,95759.0,9198.0,12.0,777.5,2.5,2231
2748,3,0,51592.0,18678.0,9.0,0.0,0.0,2230
2749,3,0,23294.0,420.0,4.0,0.0,0.0,2228
2750,3,0,33398.0,14086.0,15.0,0.0,0.0,2223
2751,5,1,203218.75,9030.0,19.0,777.5,2.5,2217
2752,3,1,60250.0,43071.0,12.0,0.0,0.0,2214
2753,3,1,81871.0,23068.0,20.0,0.0,0.0,2222
2754,4,1,203218.75,700.0,3.0,200.0,2.0,2210
2755,3,0,430.0,220.0,1.0,0.0,0.0,2196
2756,3,0,75949.0,952.0,4.0,0.0,0.0,2195
2757,1,0,44206.0,22598.0,14.0,500.0,1.0,2247
2758,1,1,125274.0,3150.0,4.0,550.0,2.0,2194
2759,4,0,104670.0,3993.0,12.0,0.0,0.0,2202
2760,4,1,203218.75,5780.0,16.0,300.0,2.5,2192
2761,3,1,28731.0,29782.0,11.0,0.0,0.0,2182
2762,3,0,16965.0,2475.0,13.0,0.0,0.0,2182
2763,6,0,50658.0,1600.0,3.0,500.0,1.0,2174
2764,5,1,124681.0,23392.0,38.0,777.5,2.5,2173
2765,3,0,74352.0,17868.0,15.0,0.0,0.0,2188
2766,3,1,70308.0,41704.0,19.0,0.0,0.0,2186
2767,3,0,98722.0,18012.0,19.0,50.0,1.0,2178
2768,3,0,79020.0,3422.0,10.0,0.0,0.0,2179
2769,3,0,28335.0,400.0,3.0,0.0,0.0,2161
2770,3,0,22011.0,0.0,0.0,0.0,0.0,2167
2771,3,0,49436.0,33836.0,13.0,0.0,0.0,2167
2772,4,1,145072.0,15000.0,4.0,0.0,0.0,2152
2773,3,1,8992.0,9113.0,11.0,0.0,0.0,2145
2774,3,0,72497.0,24279.0,13.0,0.0,0.0,2161
2775,0,1,187999.0,52429.0,38.0,777.5,2.5,2184
2776,3,0,62335.0,500.0,1.0,0.0,0.0,2147
2777,3,0,41556.0,26682.0,4.0,0.0,0.0,2131
2778,3,0,15436.0,6147.0,13.0,0.0,0.0,2138
2779,3,0,109618.0,14159.0,11.0,0.0,0.0,2138
2780,2,0,182228.0,41048.0,12.0,0.0,0.0,2139
2781,3,0,1000.0,0.0,0.0,0.0,0.0,2126
2782,3,0,36699.0,2500.0,13.0,0.0,0.0,2119
2783,0,1,135828.0,34495.0,28.0,450.0,2.0,2142
2784,3,0,39098.0,18992.0,14.0,0.0,0.0,2129
2785,6,0,20713.0,13421.0,12.0,400.0,1.0,2104
2786,3,0,18959.0,0.0,0.0,0.0,0.0,2115
2787,3,0,28010.0,150.0,3.0,0.0,0.0,2115
2788,1,0,148976.0,2650.0,3.0,650.0,2.0,2108
2789,5,1,126680.0,18248.0,38.0,777.5,2.5,2108
2790,3,0,664.0,0.0,0.0,0.0,0.0,2108
2791,3,1,18533.0,27904.0,14.0,0.0,0.0,2102
2792,4,1,202168.0,12463.0,18.0,0.0,0.0,2098
2793,3,0,4653.0,0.0,0.0,0.0,0.0,2094
2794,3,1,37839.0,11512.0,16.0,0.0,0.0,2084
2795,3,0,29196.0,7011.0,15.0,0.0,0.0,2082
2796,6,0,38378.0,1600.0,4.0,600.0,2.5,2091
2797,3,0,66716.0,22571.0,16.0,200.0,1.0,2082
2798,3,0,7500.0,0.0,0.0,0.0,0.0,2084
2799,6,0,47992.0,645.0,4.0,450.0,1.0,2073
2800,3,0,85823.0,0.0,0.0,0.0,0.0,2074
2801,3,1,32323.0,1250.0,3.0,0.0,0.0,2074
2802,0,1,87633.0,57626.25,37.0,777.5,2.5,2068
2803,4,1,104523.0,4000.0,2.0,0.0,0.0,2073
2804,3,0,60856.0,17332.0,8.0,0.0,0.0,2076
2805,3,0,15526.0,2750.0,15.0,0.0,0.0,2063
2806,3,1,83781.0,35151.0,22.0,200.0,1.0,2066
2807,3,0,17681.0,500.0,1.0,0.0,0.0,2059
2808,3,0,76909.0,18405.0,12.0,0.0,0.0,2066
2809,3,0,22084.0,2773.0,10.0,0.0,0.0,2054
2810,3,0,50783.0,11595.0,15.0,0.0,0.0,2060
2811,6,0,43220.0,4985.0,20.0,100.0,1.0,2041
2812,3,0,41275.0,0.0,0.0,0.0,0.0,2035
2813,1,1,13738.0,6485.0,18.0,777.5,2.5,2042
2814,3,0,32270.0,0.0,0.0,0.0,0.0,2040
2815,2,1,22053.0,39810.0,27.0,0.0,0.0,2042
2816,3,0,32708.0,11556.0,13.0,0.0,0.0,2035
2817,1,1,7108.0,5598.0,8.0,777.5,2.5,2026
2818,3,0,47056.0,0.0,0.0,0.0,0.0,2031
2819,3,1,112197.0,32108.0,16.0,0.0,0.0,2013
2820,2,1,106757.0,51234.0,13.0,0.0,0.0,2013
2821,0,0,105294.0,56281.0,26.0,777.5,2.5,2021
2822,5,0,180481.0,18315.0,25.0,777.5,2.5,2019
2823,4,1,169139.0,9500.0,5.0,0.0,0.0,2019
2824,5,0,92406.0,9402.0,26.0,750.0,2.0,1999
2825,3,0,41150.0,0.0,0.0,0.0,0.0,2000
2826,3,0,3831.0,2.0,4.0,0.0,0.0,2013
2827,3,0,48014.0,0.0,0.0,0.0,0.0,2005
2828,6,0,19078.0,200.0,1.0,200.0,1.0,1999
2829,3,1,3965.0,8228.0,12.0,0.0,0.0,2003
2830,3,0,37965.0,2250.0,5.0,0.0,0.0,1998
2831,0,1,69884.0,57626.25,24.0,450.0,2.0,1990
2832,3,0,24557.0,18957.0,20.0,0.0,0.0,1996
2833,3,0,16733.0,1000.0,1.0,0.0,0.0,1983
2834,3,0,41824.0,2100.0,3.0,0.0,0.0,1982
2835,6,1,8188.0,500.0,1.0,500.0,1.0,1985
2836,1,1,36146.0,4091.0,10.0,777.5,2.5,1975
2837,3,0,37331.0,0.0,0.0,0.0,0.0,1970
2838,3,0,15000.0,15000.0,1.0,0.0,0.0,1976
2839,2,0,203218.75,46165.0,17.0,0.0,0.0,1978
2840,1,1,8557.0,57626.25,5.0,622.0,2.5,1955
2841,3,0,1000.0,1000.0,1.0,0.0,0.0,1970
2842,3,0,84179.0,22397.0,19.0,0.0,0.0,1976
2843,3,0,66590.0,1300.0,13.0,0.0,0.0,1975
2844,3,0,66445.0,22276.0,13.0,0.0,0.0,1975
2845,5,1,174286.0,11850.0,18.0,777.5,2.5,1950
2846,3,0,33951.0,12279.0,14.0,0.0,0.0,1963
2847,3,0,27204.0,7627.0,16.0,0.0,0.0,1968
2848,3,1,16442.0,0.0,0.0,0.0,0.0,1962
2849,3,1,39669.0,31989.0,14.0,0.0,0.0,1955
2850,3,1,8063.0,18250.0,5.0,0.0,0.0,1950
2851,3,0,15243.0,675.0,3.0,0.0,0.0,1944
2852,3,1,17603.0,7247.0,14.0,0.0,0.0,1958
2853,2,1,66466.0,57626.25,22.0,0.0,0.0,1956
2854,0,1,52537.0,49146.0,19.0,100.0,2.0,1944
2855,3,1,51172.0,500.0,4.0,0.0,0.0,1939
2856,1,1,56186.0,27538.0,20.0,400.0,2.5,1926
2857,3,0,18074.0,1625.0,6.0,0.0,0.0,1765
2858,3,0,31759.0,0.0,0.0,0.0,0.0,1922
2859,3,0,34007.0,440.0,2.0,0.0,0.0,1937
2860,3,0,28338.0,90.0,2.0,0.0,0.0,1936
2861,3,0,28693.0,8229.0,20.0,0.0,0.0,1937
2862,3,1,15036.0,7917.0,8.0,0.0,0.0,1935
2863,3,0,26797.0,0.0,0.0,0.0,0.0,1928
2864,3,1,79192.0,14404.0,21.0,150.0,1.0,2080
2865,1,0,83651.0,14809.0,18.0,777.5,2.5,1914
2866,2,1,19128.0,10595.0,27.0,0.0,0.0,1919
2867,3,0,11245.0,0.0,0.0,0.0,0.0,1920
2868,3,0,18735.0,4100.0,19.0,0.0,0.0,1913
2869,3,0,43310.0,11943.0,14.0,0.0,0.0,1804
2870,3,1,51142.0,5000.0,3.0,0.0,0.0,1874
2871,4,0,127588.0,11297.0,11.0,0.0,0.0,1906
2872,1,1,43304.0,3750.0,4.0,250.0,2.0,1887
2873,3,0,33064.0,300.0,3.0,0.0,0.0,1895
2874,3,0,10424.0,0.0,0.0,0.0,0.0,1894
2875,3,0,6517.0,2025.0,8.0,0.0,0.0,1900
2876,3,0,47160.0,0.0,0.0,0.0,0.0,1898
2877,3,0,15584.0,2875.0,16.0,0.0,0.0,1894
2878,1,1,164222.0,7300.0,5.0,777.5,2.5,1892
2879,4,0,203218.75,500.0,1.0,0.0,0.0,1888
2880,3,0,25853.0,23163.0,18.0,0.0,0.0,1886
2881,1,0,113183.0,4200.0,8.0,600.0,2.5,1865
2882,2,0,153664.0,55567.0,17.0,0.0,0.0,1881
2883,3,0,21285.0,2375.0,12.0,0.0,0.0,1879
2884,3,0,70353.0,2986.0,15.0,150.0,2.0,1879
2885,3,0,39728.0,16359.0,11.0,0.0,0.0,1860
2886,3,0,28294.0,0.0,0.0,0.0,0.0,1865
2887,3,0,109505.0,15766.0,23.0,0.0,0.0,1867
2888,1,1,78317.0,34282.0,35.0,777.5,2.5,1859
2889,0,1,20969.0,40234.0,13.0,150.0,1.0,1831
2890,3,0,36398.0,9704.0,22.0,0.0,0.0,1858
2891,4,1,166199.0,10550.0,5.0,50.0,1.0,1851
2892,0,1,147770.0,57626.25,31.0,450.0,2.5,1831
2893,3,0,16875.0,500.0,1.0,0.0,0.0,1838
2894,3,0,17060.0,0.0,0.0,0.0,0.0,1836
2895,2,1,44101.0,57114.0,19.0,0.0,0.0,1829
2896,4,1,142729.0,0.0,0.0,0.0,0.0,1823
2897,1,1,23578.0,16366.0,17.0,500.0,1.0,1830
2898,1,0,19881.0,800.0,4.0,777.5,2.5,1822
2899,2,1,62960.0,50255.0,10.0,0.0,0.0,1824
2900,3,0,16685.0,400.0,2.0,0.0,0.0,1817
2901,3,1,33405.0,1600.0,3.0,0.0,0.0,1808
2902,3,0,37211.0,23007.0,18.0,0.0,0.0,1817
2903,1,0,2900.0,2900.0,29.0,777.5,2.5,1804
2904,4,0,99226.0,5796.0,12.0,0.0,0.0,1811
2905,1,1,31899.0,29816.0,20.0,500.0,1.0,1804
2906,3,0,17769.0,5165.0,10.0,0.0,0.0,1807
2907,6,0,50212.0,1507.0,7.0,500.0,1.0,1801
2908,6,0,32125.0,1010.0,4.0,500.0,2.0,1795
2909,3,0,12120.0,1000.0,1.0,0.0,0.0,1802
2910,3,0,82352.0,5760.0,18.0,0.0,0.0,1797
2911,3,0,6286.0,230.0,3.0,0.0,0.0,1788
2912,3,0,17326.0,0.0,0.0,0.0,0.0,1787
2913,3,1,32234.0,17001.0,13.0,0.0,0.0,1780
2914,1,1,60386.0,24356.0,14.0,777.5,1.0,1785
2915,3,0,56174.0,6589.0,15.0,0.0,0.0,1768
2916,3,0,81144.0,34664.0,17.0,0.0,0.0,1769
2917,3,0,51737.0,3119.0,19.0,0.0,0.0,1774
2918,3,0,95537.0,29226.0,17.0,150.0,1.0,1774
2919,6,1,36311.0,100.0,1.0,100.0,1.0,1766
2920,3,0,23518.0,11843.0,13.0,0.0,0.0,1768
2921,6,0,34042.0,3463.0,14.0,250.0,1.0,1761
2922,3,1,19591.0,4437.0,8.0,0.0,0.0,1772
2923,3,0,46455.0,6817.0,11.0,0.0,0.0,1763
2924,3,0,89413.0,24667.0,21.0,0.0,0.0,1767
2925,0,0,169546.0,57626.25,24.0,600.0,2.0,1761
2926,3,0,17135.0,60.0,2.0,0.0,0.0,1747
2927,3,0,72253.0,29227.0,16.0,0.0,0.0,1752
2928,6,0,8344.0,1500.0,2.0,500.0,1.0,1753
2929,3,0,52718.0,11540.0,11.0,0.0,0.0,1755
2930,3,0,23933.0,10144.0,15.0,0.0,0.0,1804
2931,4,0,179207.0,7041.0,6.0,0.0,0.0,3169
2932,2,0,76177.0,31922.0,16.0,0.0,0.0,3057
2933,3,1,11472.0,9068.0,14.0,0.0,0.0,3290
2934,2,0,131635.0,57626.25,9.0,0.0,0.0,2756
2935,3,0,124027.0,8698.0,12.0,0.0,0.0,2952
2936,3,0,15138.0,140.0,3.0,0.0,0.0,2993
2937,3,0,43229.0,5000.0,1.0,0.0,0.0,2644
2938,0,1,203218.75,57626.25,28.0,777.5,2.5,2900
2939,3,0,27043.0,0.0,0.0,0.0,0.0,2814
2940,3,0,55381.0,0.0,0.0,0.0,0.0,3600
2941,3,0,53983.0,24862.0,13.0,0.0,0.0,3512
2942,3,1,59179.0,18908.0,15.0,0.0,0.0,3530
2943,1,0,43510.0,4850.0,6.0,350.0,2.0,3328
2944,3,0,32886.0,3606.0,10.0,0.0,0.0,3281
2945,1,0,7015.0,1150.0,3.0,150.0,2.0,3398
2946,6,0,19627.0,500.0,1.0,500.0,1.0,3340
2947,1,0,79903.0,6600.0,13.0,777.5,2.5,3162
2948,3,0,28464.0,5167.0,16.0,0.0,0.0,3344
2949,6,0,9768.0,7069.0,8.0,100.0,1.0,3242
2950,6,1,18522.0,4100.0,8.0,600.0,2.5,3256
2951,1,0,55086.0,525.0,3.0,400.0,2.0,3293
2952,4,0,158986.0,3558.0,14.0,0.0,0.0,3404
2953,3,0,18939.0,855.0,3.0,0.0,0.0,3216
2954,4,1,203218.75,3050.0,3.0,550.0,2.0,3218
2955,2,0,61474.0,47717.0,14.0,0.0,0.0,3354
2956,3,1,53892.0,28641.0,20.0,0.0,0.0,3131
2957,6,1,23315.0,705.0,5.0,50.0,1.0,3309
2958,3,0,33918.0,145.0,3.0,0.0,0.0,3012
2959,3,0,65926.0,11639.0,17.0,0.0,0.0,3362
2960,3,0,67753.0,18303.0,15.0,0.0,0.0,3134
2961,3,0,49280.0,22370.0,16.0,0.0,0.0,3312
2962,2,1,97606.0,42980.0,24.0,0.0,0.0,3355
2963,1,0,36861.0,4642.0,16.0,777.5,2.5,3350
2964,3,1,49749.0,13609.0,18.0,0.0,0.0,3265
2965,6,0,36300.0,450.0,2.0,350.0,1.0,3329
2966,3,0,80500.0,16368.0,16.0,0.0,0.0,3146
2967,3,1,8210.0,9122.0,16.0,0.0,0.0,3312
2968,2,0,40257.0,12885.0,31.0,0.0,0.0,3237
2969,6,0,31930.0,1337.0,6.0,267.0,1.0,3330
2970,3,0,9154.0,0.0,0.0,0.0,0.0,3260
2971,3,0,54345.0,1850.0,8.0,0.0,0.0,3348
2972,6,0,38835.0,2625.0,11.0,500.0,1.0,3378
2973,3,0,4858.0,0.0,0.0,0.0,0.0,3294
2974,3,1,56745.0,6000.0,3.0,0.0,0.0,3280
2975,3,0,87507.0,17714.0,19.0,0.0,0.0,3274
2976,1,0,84126.0,5858.0,11.0,777.5,2.5,3159
2977,2,0,27566.0,6362.0,24.0,0.0,0.0,3279
2978,1,1,22805.0,26334.0,27.0,777.5,2.5,3294
2979,3,0,38508.0,13523.0,13.0,0.0,0.0,3279
2980,3,0,8184.0,0.0,0.0,0.0,0.0,2832
2981,6,0,12263.0,325.0,1.0,325.0,1.0,3224
2982,3,0,89576.0,20333.0,15.0,0.0,0.0,3099
2983,4,1,183303.0,11500.0,3.0,500.0,1.0,3281
2984,4,0,203218.75,19350.0,14.0,0.0,0.0,3119
2985,4,0,132894.0,34540.0,15.0,0.0,0.0,3106
2986,3,0,12881.0,500.0,1.0,0.0,0.0,3244
2987,4,1,114037.0,14000.0,7.0,500.0,1.0,3201
2988,3,0,71682.0,11662.0,11.0,0.0,0.0,3173
2989,4,0,94016.0,4773.0,6.0,0.0,0.0,3161
2990,2,1,71263.0,57626.25,38.0,0.0,0.0,2987
2991,3,0,16341.0,0.0,0.0,0.0,0.0,3190
2992,3,1,60331.0,17878.0,27.0,0.0,0.0,3036
2993,1,1,47966.0,51615.0,11.0,650.0,2.5,3145
2994,4,0,148086.0,32551.0,14.0,0.0,0.0,2913
2995,3,1,15279.0,17984.0,19.0,300.0,1.0,3139
2996,1,1,0.0,5491.0,18.0,777.5,2.5,3204
2997,6,0,52885.0,1600.0,6.0,100.0,1.0,3020
2998,3,0,36844.0,21715.0,16.0,0.0,0.0,3161
2999,5,1,142527.0,24091.0,38.0,777.5,2.5,3206
3000,3,1,20390.0,2500.0,1.0,0.0,0.0,2528
3001,2,1,29182.0,50698.0,14.0,0.0,0.0,2999
3002,1,0,65207.0,34832.0,18.0,777.5,2.5,3115
3003,3,0,568.0,710.0,3.0,0.0,0.0,3053
3004,3,0,30759.0,510.0,3.0,0.0,0.0,3195
3005,6,1,276.0,2396.0,3.0,396.0,1.0,3042
3006,6,1,22496.0,9712.0,14.0,500.0,1.0,3180
3007,3,0,23846.0,9177.0,6.0,0.0,0.0,2678
3008,3,0,26505.0,0.0,0.0,0.0,0.0,3102
3009,3,0,72131.0,7681.0,17.0,0.0,0.0,2390
3010,3,0,24406.0,5005.0,14.0,0.0,0.0,3127
3011,3,1,63193.0,20372.0,14.0,100.0,1.0,3036
3012,3,0,23179.0,0.0,0.0,0.0,0.0,2794
3013,3,1,14710.0,3500.0,2.0,0.0,0.0,3149
3014,0,1,74073.0,45526.0,38.0,200.0,1.0,2976
3015,0,1,43348.0,57626.25,25.0,200.0,1.0,2869
3016,2,1,97424.0,57626.25,17.0,0.0,0.0,2873
3017,3,1,20603.0,115.0,5.0,0.0,0.0,3054
3018,1,1,92097.0,20450.0,8.0,777.5,2.5,2825
3019,3,0,31520.0,130.0,2.0,0.0,0.0,2858
3020,3,1,29350.0,27703.0,15.0,0.0,0.0,3020
3021,1,1,20537.0,44791.0,21.0,777.5,2.5,1569
3022,3,0,17376.0,4920.0,11.0,0.0,0.0,2265
3023,1,0,24563.0,5718.0,8.0,777.5,2.5,1776
3024,1,0,52562.0,23773.0,15.0,600.0,2.0,3021
3025,3,0,48224.0,0.0,0.0,0.0,0.0,2888
3026,3,1,13271.0,0.0,0.0,0.0,0.0,1435
3027,1,1,129919.0,7150.0,5.0,650.0,2.0,3053
3028,3,0,17893.0,9623.0,13.0,0.0,0.0,3074
3029,3,0,52693.0,947.0,4.0,0.0,0.0,2374
3030,3,1,50895.0,29618.0,15.0,0.0,0.0,2980
3031,1,1,36459.0,7573.0,17.0,777.5,2.5,2885
3032,2,1,68532.0,57626.25,21.0,0.0,0.0,2822
3033,3,0,34862.0,2725.0,5.0,0.0,0.0,3004
3034,3,0,20391.0,90.0,3.0,0.0,0.0,2884
3035,4,1,178010.0,5500.0,4.0,500.0,1.0,2777
3036,3,1,20773.0,13619.0,14.0,0.0,0.0,2765
3037,4,1,203218.75,6980.0,17.0,0.0,0.0,2894
3038,3,0,45883.0,5647.0,11.0,0.0,0.0,1464
3039,6,0,36978.0,100.0,1.0,100.0,1.0,3033
3040,5,1,203218.75,4750.0,9.0,777.5,2.5,3071
3041,3,0,45005.0,0.0,0.0,0.0,0.0,2934
3042,2,1,45533.0,56208.0,16.0,0.0,0.0,2963
3043,3,1,26513.0,7670.0,14.0,0.0,0.0,2678
3044,3,0,20417.0,5000.0,1.0,0.0,0.0,3013
3045,3,0,7490.0,0.0,0.0,0.0,0.0,3042
3046,1,0,14394.0,935.0,4.0,150.0,2.0,2754
3047,1,0,103888.0,4379.0,3.0,777.5,2.5,2238
3048,3,0,61191.0,8502.0,17.0,0.0,0.0,2112
3049,3,1,7329.0,10639.0,16.0,0.0,0.0,2993
3050,3,0,12688.0,0.0,0.0,0.0,0.0,2993
3051,3,0,106921.0,26666.0,13.0,0.0,0.0,2581
3052,1,0,31668.0,1800.0,3.0,300.0,2.0,2271
3053,6,1,34996.0,6313.0,14.0,150.0,1.0,2909
3054,6,0,23099.0,300.0,3.0,300.0,2.5,2292
3055,3,0,109133.0,21378.0,16.0,0.0,0.0,2989
3056,1,0,103586.0,4000.0,7.0,777.5,2.5,2726
3057,3,1,45575.0,23223.0,17.0,0.0,0.0,2964
3058,3,1,76430.0,13653.0,17.0,0.0,0.0,3018
3059,3,0,18059.0,0.0,0.0,0.0,0.0,2019
3060,4,0,188759.0,3082.0,3.0,0.0,0.0,2817
3061,3,1,36953.0,25598.0,16.0,0.0,0.0,2997
3062,0,1,27155.0,47252.0,15.0,300.0,1.0,3001
3063,2,0,89112.0,28670.0,29.0,0.0,0.0,2680
3064,3,0,72768.0,290.0,3.0,0.0,0.0,2762
3065,3,0,23178.0,0.0,0.0,0.0,0.0,2351
3066,3,0,25676.0,0.0,0.0,0.0,0.0,1597
3067,3,0,63190.0,18950.0,13.0,250.0,1.0,3041
3068,3,0,1666.0,980.0,3.0,0.0,0.0,2761
3069,1,1,105544.0,31001.0,16.0,500.0,1.0,2888
3070,4,1,203218.75,11294.0,20.0,150.0,1.0,2819
3071,1,0,40255.0,2975.0,13.0,750.0,2.0,2880
3072,3,0,5317.0,0.0,0.0,0.0,0.0,2992
3073,3,1,7606.0,29307.0,17.0,0.0,0.0,2930
3074,6,0,43255.0,2691.0,3.0,750.0,1.0,2864
3075,3,1,22414.0,1094.0,3.0,0.0,0.0,2957
3076,0,0,92225.0,48276.0,19.0,350.0,1.0,2972
3077,4,0,127199.0,2563.0,14.0,0.0,0.0,2917
3078,3,0,12176.0,875.0,7.0,0.0,0.0,2268
3079,2,0,142929.0,40826.0,23.0,0.0,0.0,2803
3080,3,1,28670.0,11727.0,11.0,0.0,0.0,2980
3081,1,0,82122.0,700.0,3.0,700.0,2.5,3044
3082,1,1,54637.0,21181.0,27.0,777.5,2.5,2927
3083,3,0,6181.0,2000.0,9.0,0.0,0.0,2878
3084,1,1,25485.0,9655.0,10.0,777.5,2.5,2798
3085,3,0,16136.0,0.0,0.0,0.0,0.0,1177
3086,4,0,128213.0,7956.0,13.0,500.0,1.0,2522
3087,4,0,92492.0,11029.0,6.0,0.0,0.0,2839
3088,1,0,85412.0,25102.0,16.0,500.0,1.0,2816
3089,3,0,46003.0,1340.0,7.0,0.0,0.0,2698
3090,3,0,95982.0,3630.0,3.0,0.0,0.0,2623
3091,3,0,20529.0,0.0,0.0,0.0,0.0,2644
3092,1,1,28254.0,17117.0,19.0,777.5,2.5,2692
3093,1,0,26101.0,3900.0,15.0,777.5,2.5,2222
3094,3,0,50939.0,16453.0,16.0,0.0,0.0,2753
3095,3,0,35039.0,174.0,1.0,0.0,0.0,2314
