,clust,Award?,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
3526,0,0,10824,0,3375,19,0,0,867
3527,1,0,1250,0,1250,3,0,0,679
3528,1,0,17215,0,1750,7,0,0,1423
3529,0,0,16825,0,4250,27,0,0,1431
3530,1,0,2125,0,875,7,0,0,1396
3531,0,0,9175,0,4000,25,0,0,1428
3532,0,0,23717,0,3375,19,0,0,1404
3533,0,0,18750,0,7000,44,0,0,1036
3534,1,0,6125,0,2750,8,0,0,144
3535,1,0,4399,0,750,6,0,0,1369
3536,0,0,10200,0,3625,15,0,0,1408
3537,0,0,49151,0,12931,38,0,0,1423
3538,0,0,9375,0,3250,19,0,0,1410
3539,1,0,8992,0,1250,3,0,0,1417
3540,1,0,13936,0,1625,6,0,0,1418
3541,1,0,5250,0,1875,8,0,0,1418
3542,1,0,5500,0,2875,9,0,0,1428
3543,0,0,29182,0,3517,18,642,2,1404
3544,0,0,7400,0,2600,14,0,0,1394
3545,1,0,4350,0,2100,10,0,0,1409
3546,0,0,6875,0,4625,30,0,0,581
3547,1,0,6000,0,2250,4,0,0,713
3548,0,0,11927,0,4000,15,500,1,1188
3549,0,0,11864,0,2500,13,0,0,1397
3550,0,0,10000,0,3375,19,0,0,1418
3551,1,0,5375,0,1375,11,0,0,1396
3552,1,0,4500,0,1500,5,0,0,1033
3553,1,0,4150,0,375,3,0,0,1424
3554,1,0,9125,0,750,6,0,0,1174
3555,0,0,13301,0,3500,21,0,0,1400
3556,1,0,16504,0,500,4,0,0,1397
3557,1,0,10400,0,1840,10,0,0,1397
3558,1,0,3750,0,1750,7,0,0,1178
3559,0,0,8725,0,5600,14,0,0,1426
3560,0,0,7388,0,3958,15,150,1,446
3561,1,0,16700,0,1500,5,0,0,1269
3562,0,0,11850,0,4475,29,0,0,893
3563,0,0,62705,0,2750,15,0,0,1422
3564,1,0,2125,0,625,5,0,0,1248
3565,0,0,11875,0,3625,22,0,0,1408
3566,0,0,7375,0,2750,13,0,0,714
3567,0,1,54264,0,15178,17,0,0,1397
3568,0,0,49482,0,33147,23,0,0,1255
3569,0,0,48607,0,18284,37,0,0,1339
3570,1,0,3967,0,375,3,0,0,1337
3571,1,0,6250,0,2250,11,0,0,1365
3572,0,0,11572,0,7164,22,0,0,1163
3573,0,0,12000,0,5625,34,0,0,859
3574,1,0,1500,0,500,4,0,0,893
3575,1,0,5875,0,2125,10,0,0,997
3576,0,0,13350,0,3850,24,0,0,1071
3577,1,0,10197,0,3098,10,0,0,723
3578,1,0,3250,0,2125,10,0,0,1117
3579,0,0,12375,0,3875,24,0,0,863
3580,0,0,7625,0,4375,21,0,0,1393
3581,0,0,11875,0,3625,22,0,0,1388
3582,1,0,1625,0,1250,3,0,0,1381
3583,2,1,160114,500,71954,86,30817,53,1373
3584,1,0,4500,0,2250,11,0,0,666
3585,1,0,2625,0,1375,4,0,0,850
3586,1,0,5400,0,1875,8,0,0,1324
3587,0,0,28745,0,10375,43,0,0,1323
3588,0,0,12675,0,4875,25,0,0,1390
3589,1,0,2875,0,1375,4,0,0,1381
3590,1,0,4500,0,2125,10,0,0,1271
3591,1,0,500,0,125,1,0,0,1355
3592,0,0,11361,0,3375,20,0,0,1367
3593,1,0,9794,0,2250,11,0,0,968
3594,2,1,27619,0,83726,68,14050,46,1325
3595,0,0,21842,0,3250,19,0,0,929
3596,1,0,37478,0,5409,4,5409,4,429
3597,1,0,6305,0,0,0,0,0,1031
3598,1,0,13749,0,400,4,400,4,996
3599,1,0,7591,0,0,0,0,0,926
3600,1,0,10508,0,0,0,0,0,309
3601,0,0,74093,0,20055,37,0,0,949
3602,1,0,11692,0,0,0,0,0,95
3603,1,0,1022,0,0,0,0,0,463
3604,1,0,12964,500,450,3,350,2,943
3605,1,1,265,0,6000,1,0,0,1012
3606,1,0,17191,0,2484,6,2484,6,922
3607,1,0,29836,0,16165,3,0,0,815
3608,1,0,22647,0,1136,9,0,0,883
3609,0,1,33087,0,24761,9,500,1,724
3610,1,0,5931,0,0,0,0,0,882
3611,0,0,37300,0,23760,19,0,0,676
3612,0,1,23704,0,14935,14,0,0,868
3613,0,0,44038,0,21634,11,0,0,872
3614,1,0,31011,0,0,0,0,0,1130
3615,0,0,64956,0,36694,11,0,0,1012
3616,1,0,12078,0,500,1,500,1,983
3617,0,1,141554,0,41685,15,1000,2,1139
3618,1,0,24847,0,1550,4,0,0,1022
3619,0,0,46207,0,16093,32,0,0,1130
3620,1,0,121779,0,3500,3,1000,2,634
3621,1,0,28049,0,100,2,0,0,1164
3622,1,0,11690,0,0,0,0,0,360
3623,1,0,36491,0,500,1,500,1,1027
3624,0,1,33413,0,31605,8,0,0,647
3625,1,0,9446,0,0,0,0,0,667
3626,0,0,48944,2565,17988,12,0,0,1005
3627,0,0,68092,0,16524,14,500,2,652
3628,1,0,1000,0,1000,1,0,0,148
3629,1,0,1884,0,0,0,0,0,31
3630,1,0,22027,0,1225,3,0,0,653
3631,1,0,4130,0,100,1,0,0,673
3632,1,0,3447,0,1000,1,0,0,872
3633,3,0,59317,4877,4794,3,1194,1,660
3634,1,0,2886,0,500,1,0,0,557
3635,1,0,4028,0,0,0,0,0,346
3636,1,1,45485,0,8417,4,0,0,759
3637,0,0,31539,0,6406,16,200,1,721
3638,1,0,4586,0,1000,1,0,0,249
3639,1,0,20335,0,5115,2,0,0,768
3640,1,0,2250,0,1750,7,0,0,817
3641,1,0,25418,0,50,1,50,1,720
3642,1,1,2686,0,7500,4,500,1,301
3643,3,0,47662,3071,100,1,100,1,760
3644,1,0,4224,0,0,0,0,0,336
3645,0,0,4375,0,2875,16,0,0,248
3646,4,1,76210,0,37937,29,1110,8,798
3647,1,0,10512,0,0,0,0,0,836
3648,1,0,3834,0,500,1,0,0,524
3649,3,1,41537,3576,3000,3,250,1,669
3650,1,0,4584,0,0,0,0,0,652
3651,1,0,19870,0,11075,4,0,0,892
3652,1,0,18088,0,16697,6,0,0,501
3653,1,0,20765,0,15949,4,0,0,319
3654,1,0,7138,0,0,0,0,0,293
3655,1,0,17539,0,500,3,400,2,628
3656,1,0,7038,0,1336,3,1336,3,309
3657,0,1,5459,0,9864,14,0,0,880
3658,1,0,1125,0,0,0,0,0,898
3659,1,0,8994,0,0,0,0,0,1104
3660,1,0,44780,0,2100,3,1100,2,968
3661,0,1,12286,0,7972,11,250,1,1018
3662,1,0,25047,0,500,1,500,1,443
3663,1,0,16844,0,0,0,0,0,483
3664,0,0,49271,0,20695,11,0,0,852
3665,0,1,9157,0,22802,10,1245,3,901
3666,1,0,86588,0,4537,4,0,0,1072
3667,0,0,53027,0,30627,16,0,0,1290
3668,1,0,24765,0,19969,5,0,0,595
3669,1,0,29174,0,100,1,0,0,1087
3670,1,0,1100,0,1100,2,0,0,438
3671,0,0,56712,0,15685,14,500,1,997
3672,1,0,8232,0,0,0,0,0,258
3673,1,0,58816,0,4600,5,1100,3,570
3674,1,0,24295,0,250,2,250,2,621
3675,1,0,20198,0,3139,2,3139,2,601
3676,1,0,24454,0,1919,7,0,0,732
3677,1,0,7847,0,0,0,0,0,284
3678,0,0,29056,0,4354,14,0,0,715
3679,1,0,42071,0,500,1,0,0,502
3680,1,0,570,0,180,4,0,0,785
3681,0,1,8904,0,3740,14,0,0,898
3682,1,0,4354,0,1000,1,0,0,706
3683,1,0,2000,0,0,0,0,0,165
3684,1,0,57346,0,7946,6,5446,5,492
3685,1,0,11303,0,0,0,0,0,119
3686,1,0,642,0,0,0,0,0,355
3687,1,0,1000,0,0,0,0,0,500
3688,0,1,5269,0,22697,13,0,0,604
3689,1,0,38995,0,1200,2,200,1,563
3690,1,0,4652,0,0,0,0,0,207
3691,1,0,500,0,0,0,0,0,340
3692,1,0,4546,0,1000,1,0,0,239
3693,1,0,31673,0,2500,1,0,0,283
3694,1,0,8684,0,0,0,0,0,544
3695,1,0,2104,0,0,0,0,0,466
3696,1,0,862,0,0,0,0,0,8
3697,1,0,972,972,0,0,0,0,2
3698,1,0,4490,0,0,0,0,0,107
3699,1,0,13560,0,0,0,0,0,368
3700,1,0,2000,0,0,0,0,0,520
3701,3,0,8964,3861,0,0,0,0,594
3702,1,0,1837,0,1000,1,0,0,219
3703,1,0,500,0,0,0,0,0,122
3704,1,0,4090,0,0,0,0,0,59
3705,1,0,12264,0,0,0,0,0,267
3706,0,0,54950,0,30500,9,0,0,450
3707,1,0,16094,0,0,0,0,0,199
3708,1,0,1000,0,0,0,0,0,594
3709,1,0,6705,0,600,2,0,0,507
3710,1,0,6338,0,0,0,0,0,322
3711,1,0,3110,0,1100,2,0,0,345
3712,1,0,3000,0,1000,1,0,0,270
3713,1,0,23257,0,0,0,0,0,361
3714,1,0,18933,0,0,0,0,0,284
3715,0,0,93198,0,28923,18,0,0,500
3716,1,0,9862,0,1693,3,693,2,309
3717,1,0,16501,0,0,0,0,0,360
3718,0,0,9264,0,4830,15,0,0,424
3719,1,0,4676,0,0,0,0,0,141
3720,1,0,4636,0,0,0,0,0,42
3721,1,0,3065,0,0,0,0,0,87
3722,1,0,3230,0,0,0,0,0,10
3723,1,0,8660,0,0,0,0,0,172
3724,1,0,1500,0,0,0,0,0,60
3725,1,0,2627,0,0,0,0,0,25
3726,1,0,1224,0,0,0,0,0,269
3727,1,0,12602,0,5632,5,500,1,158
3728,1,0,1022,0,0,0,0,0,277
3729,1,0,3788,0,0,0,0,0,61
3730,1,0,1446,0,0,0,0,0,99
3731,1,0,20882,0,1000,1,0,0,328
3732,1,0,5450,0,125,3,0,0,687
3733,1,0,25730,0,1431,3,931,2,630
3734,1,0,6835,0,765,3,0,0,596
3735,1,0,16936,0,14970,2,0,0,580
3736,1,0,20410,0,0,0,0,0,541
3737,1,0,1500,0,0,0,0,0,480
3738,1,0,27759,0,7195,5,0,0,499
3739,1,0,500,0,500,1,0,0,493
3740,0,1,25054,0,32592,17,3409,6,486
3741,1,0,4751,0,0,0,0,0,334
3742,1,0,5354,0,0,0,0,0,32
3743,1,0,1500,0,1500,1,0,0,235
3744,1,0,6356,0,5000,1,0,0,180
3745,1,0,642,0,642,3,0,0,170
3746,1,0,7504,0,0,0,0,0,100
3747,3,0,6015,4929,0,0,0,0,30
3748,0,1,27488,0,23927,21,0,0,2273
3749,1,0,39956,0,0,0,0,0,3206
3750,0,0,35569,0,27119,21,0,0,3357
3751,0,1,55472,0,17848,18,3763,3,3566
3752,1,1,15682,0,5025,6,500,1,3298
3753,4,1,70178,0,61530,12,1300,6,3306
3754,1,1,221543,0,10300,5,200,3,3554
3755,1,1,77978,0,1373,10,650,6,3753
3756,0,1,203353,0,14000,13,4000,8,3557
3757,0,0,68684,0,5756,13,0,0,2892
3758,1,0,23352,0,3600,8,3600,8,1459
3759,0,0,24228,0,2850,15,0,0,3452
3760,0,1,19483,0,4263,18,0,0,3589
3761,0,1,78231,0,19182,13,0,0,3102
3762,0,1,74531,0,10914,17,750,3,3456
3763,0,0,83276,0,22539,8,650,2,3424
3764,0,0,21216,0,7787,12,0,0,3378
3765,1,0,17967,0,1500,5,0,0,3340
3766,1,0,4000,0,0,0,0,0,3453
3767,0,0,74651,0,10893,22,0,0,3456
3768,1,0,400,0,160,1,0,0,3460
3769,4,1,35766,0,49702,20,784,1,3503
3770,1,0,2000,0,0,0,0,0,3188
3771,0,0,48296,0,31329,9,500,1,3061
3772,4,1,822321,0,138334,26,600,2,3288
3773,1,0,140544,0,1021,3,500,1,3342
3774,0,0,43971,0,1491,11,0,0,2350
3775,0,1,10635,0,45212,20,0,0,2131
3776,1,0,13986,0,400,1,400,1,3398
3777,0,1,46269,0,20594,14,0,0,3487
3778,1,0,27712,0,750,2,750,2,3491
3779,0,0,35850,0,17759,18,0,0,3439
3780,1,0,7630,0,220,3,0,0,3403
3781,0,0,31541,0,5101,12,0,0,3488
3782,0,1,8009,0,8102,12,2850,6,3279
3783,0,1,14791,0,23956,26,300,2,2689
3784,0,0,65141,0,31463,26,2550,2,3452
3785,0,0,68907,0,33434,10,0,0,3365
3786,1,0,27669,0,3219,7,0,0,3413
3787,1,1,62589,0,10000,4,0,0,2803
3788,2,1,374613,0,23592,31,5000,14,3463
3789,0,0,97768,0,26734,13,0,0,3119
3790,1,0,73159,0,358,4,358,4,3237
3791,0,0,48577,0,34224,16,0,0,2794
3792,0,1,70614,0,32417,18,0,0,3519
3793,1,0,38827,0,0,0,0,0,2993
3794,1,0,29919,0,1225,3,0,0,2949
3795,1,0,9673,0,0,0,0,0,2501
3796,0,1,72309,0,41949,20,289,2,1735
3797,1,0,55473,0,10156,7,0,0,1751
3798,1,1,706,0,730,3,100,1,1739
3799,1,0,7698,0,0,0,0,0,1734
3800,1,1,72019,0,20430,8,0,0,1789
3801,4,0,89876,0,51620,17,0,0,1739
3802,1,0,19821,0,2525,3,425,1,1731
3803,1,0,6850,0,2225,11,0,0,1719
3804,0,1,32091,0,8426,17,1000,2,1731
3805,0,0,26055,0,3320,14,0,0,1727
3806,2,1,122488,0,2800,17,1300,16,1718
3807,0,0,126028,0,23974,19,668,1,1716
3808,0,0,94201,0,21559,13,0,0,1716
3809,1,0,6240,0,0,0,0,0,1679
3810,0,0,13899,0,5125,31,0,0,1705
3811,0,1,15832,2376,8130,20,500,1,1698
3812,1,0,891,0,891,8,0,0,1703
3813,1,0,21787,0,1500,5,0,0,1704
3814,0,0,71502,0,9482,13,0,0,1699
3815,1,0,3420,0,1750,7,0,0,1690
3816,0,1,7535,0,18487,20,0,0,1678
3817,1,0,28132,0,465,5,0,0,1702
3818,1,1,67329,0,6500,3,0,0,1696
3819,4,1,20971,1490,43527,34,0,0,1695
3820,1,0,11500,0,0,0,0,0,1695
3821,1,0,15275,0,2750,8,0,0,1694
3822,4,0,166638,0,64572,22,0,0,1697
3823,4,0,86500,0,51740,20,0,0,1691
3824,0,0,5500,0,5500,11,5500,11,1690
3825,1,0,62121,0,3602,9,0,0,1692
3826,1,0,66315,0,8096,9,0,0,1689
3827,1,0,4342,0,0,0,0,0,1678
3828,1,0,24838,0,500,1,0,0,1684
3829,0,1,23165,0,5990,15,150,1,1678
3830,0,1,25992,0,24333,10,0,0,1678
3831,1,1,59782,0,7500,7,2000,4,1681
3832,0,1,64131,1452,7676,15,4620,11,1681
3833,0,0,96179,0,32069,14,400,2,1667
3834,4,0,101431,0,49801,19,0,0,1677
3835,1,0,12824,0,500,4,0,0,1677
3836,1,0,130595,0,0,0,0,0,1677
3837,0,1,8150,0,14135,41,500,2,1676
3838,0,0,22291,0,3812,11,578,2,1675
3839,1,0,204693,0,5159,5,0,0,1672
3840,1,0,16079,0,6085,4,0,0,1670
3841,1,0,10630,0,550,6,0,0,1670
3842,0,0,23027,0,3375,15,0,0,1669
3843,0,0,112345,0,36640,14,0,0,1669
3844,1,0,7500,0,2950,8,2850,7,1668
3845,1,0,4351,0,0,0,0,0,1659
3846,2,1,97510,1678,71609,51,7650,26,1665
3847,1,0,104656,0,5000,3,0,0,1663
3848,1,0,9575,0,0,0,0,0,1835
3849,0,0,55152,0,14630,14,0,0,1662
3850,1,0,12855,0,0,0,0,0,1653
3851,0,1,11947,0,8099,14,1000,2,1656
3852,1,0,24893,0,0,0,0,0,1652
3853,1,0,17534,0,0,0,0,0,1656
3854,0,0,37165,0,19715,15,0,0,1654
3855,4,1,190730,0,78916,28,2450,9,1648
3856,1,1,4680,0,135,3,0,0,1646
3857,1,0,10845,0,0,0,0,0,1621
3858,1,0,22998,0,0,0,0,0,1644
3859,1,0,15635,0,410,3,0,0,1612
3860,0,0,35650,0,23130,34,0,0,1640
3861,1,0,3126,0,100,1,0,0,1634
3862,0,1,33245,0,31390,17,0,0,1628
3863,0,1,16152,0,6129,19,500,5,1635
3864,1,0,15624,0,0,0,0,0,1634
3865,0,0,59151,0,11110,13,0,0,1636
3866,1,0,30500,0,0,0,0,0,1628
3867,4,0,88404,0,37304,29,500,1,1628
3868,0,0,33017,0,10333,18,0,0,1622
3869,0,1,16883,0,4398,12,500,2,1626
3870,1,0,23188,0,1291,8,0,0,1627
3871,0,1,56289,0,24051,15,0,0,1628
3872,1,0,5346,0,0,0,0,0,1621
3873,1,0,24475,0,800,8,800,8,1614
3874,0,0,25753,0,3400,21,0,0,1614
3875,1,0,70659,0,9178,8,0,0,1622
3876,1,0,1000,0,0,0,0,0,1597
3877,0,1,63162,0,27564,8,0,0,1600
3878,1,0,17472,0,500,1,0,0,1618
3879,1,0,6058,0,0,0,0,0,1608
3880,1,0,11005,0,5736,3,0,0,1609
3881,0,1,32424,0,39635,16,0,0,1584
3882,1,0,31784,0,350,1,350,1,1604
3883,4,1,126167,0,190160,15,0,0,1612
3884,1,0,17079,0,4000,3,0,0,1605
3885,1,0,35493,0,0,0,0,0,1602
3886,0,0,84979,0,36702,16,0,0,1600
3887,0,0,22029,0,2882,14,0,0,1597
3888,1,1,771,0,13160,4,0,0,1601
3889,0,0,50416,0,4574,13,450,1,1597
3890,1,1,81866,0,10000,4,0,0,1591
3891,0,0,85696,0,18603,14,0,0,1591
3892,0,0,134882,0,15717,14,0,0,1597
3893,1,0,3919,0,500,1,0,0,1591
3894,0,0,43310,0,10058,13,0,0,1589
3895,1,0,18148,0,26,3,0,0,1565
3896,0,0,51653,0,11052,14,0,0,1571
3897,3,1,179832,2954,18218,20,2500,5,1569
3898,1,0,44324,0,650,4,650,4,1583
3899,0,0,90666,0,32474,14,0,0,1582
3900,1,1,10741,0,6593,8,1108,2,1579
3901,1,0,69954,0,8500,5,500,1,1578
3902,0,1,13004,1000,13890,39,0,0,1572
3903,1,0,29657,0,8092,4,0,0,1592
3904,0,1,11974,0,4025,12,2400,6,1565
3905,0,0,18601,0,5899,12,0,0,1600
3906,1,0,27604,0,1570,6,0,0,1555
3907,0,0,126490,0,8808,15,5183,12,1566
3908,0,1,57642,0,52176,15,0,0,1564
3909,1,0,14598,0,625,5,0,0,1562
3910,1,0,6822,0,0,0,0,0,1559
3911,2,0,55922,2273,8104,19,4104,16,1552
3912,1,0,9620,0,500,1,0,0,1523
3913,0,1,12966,0,15021,16,886,3,1553
3914,1,0,39450,0,0,0,0,0,1529
3915,1,1,121156,0,12245,6,1000,2,1538
3916,1,0,28028,0,0,0,0,0,1548
3917,2,0,130748,0,65510,37,6349,7,1545
3918,1,0,17481,0,0,0,0,0,1535
3919,1,0,5000,0,5000,1,0,0,1537
3920,1,0,22885,0,1060,2,0,0,1541
3921,1,1,26065,0,5600,6,1500,3,1530
3922,1,0,10760,0,0,0,0,0,1534
3923,1,1,9312,0,3405,8,250,1,1527
3924,1,0,14775,0,14275,9,0,0,1519
3925,1,0,8060,0,1750,4,0,0,1534
3926,1,0,89222,0,0,0,0,0,1528
3927,0,0,16148,0,2625,14,0,0,1529
3928,1,0,4316,0,1375,4,0,0,1515
3929,1,1,9372,0,0,0,0,0,1524
3930,4,1,40424,0,44110,26,343,3,1523
3931,0,1,49519,0,25762,18,0,0,1522
3932,0,1,37305,0,10205,13,0,0,1513
3933,1,0,7273,0,375,3,0,0,1517
3934,1,0,76595,0,10577,2,9577,1,1515
3935,1,0,33629,0,4970,10,150,1,1500
3936,1,1,14440,0,365,2,0,0,1502
3937,1,0,62339,0,0,0,0,0,1507
3938,1,0,53040,0,3960,9,0,0,1595
3939,0,0,40346,0,5412,13,0,0,1483
3940,1,0,23835,0,0,0,0,0,1488
3941,1,1,17613,0,5030,9,0,0,1495
3942,1,0,2131,0,405,3,0,0,1480
3943,0,0,20885,0,751,12,0,0,1494
3944,1,1,2124,0,2324,2,0,0,1487
3945,0,0,62645,0,19602,11,0,0,1474
3946,0,0,139032,0,19565,17,1150,4,1481
3947,0,0,45533,0,12247,20,0,0,1486
3948,0,0,35509,0,14204,13,0,0,1486
3949,1,0,170632,0,4650,3,0,0,1480
3950,0,0,59650,0,5050,16,3950,13,1476
3951,1,0,8273,0,0,0,0,0,1474
3952,1,0,5425,0,2000,9,0,0,1412
3953,1,1,59927,739,3100,3,0,0,1464
3954,0,1,33972,0,21029,29,0,0,1467
3955,1,0,71794,0,6000,3,0,0,1453
3956,1,0,47301,1005,4561,4,0,0,1464
3957,1,0,60854,0,5240,5,0,0,1457
3958,1,0,11680,0,1460,3,0,0,1459
3959,0,0,13942,0,5822,12,0,0,1458
3960,0,0,24917,0,3948,14,0,0,1457
3961,0,0,131125,862,4993,11,50,1,1443
3962,1,0,19640,0,935,3,0,0,1451
3963,0,0,31611,0,4030,12,0,0,1457
3964,1,0,16014,0,0,0,0,0,1450
3965,1,0,16063,0,2330,9,0,0,1447
3966,0,0,91605,0,37840,18,0,0,1444
3967,0,0,26504,0,10599,29,1000,7,1445
3968,1,0,62907,0,3200,3,200,1,1431
3969,1,0,12532,0,2069,9,0,0,1445
3970,1,0,52584,0,2500,1,0,0,1439
3971,1,0,20954,0,375,3,0,0,1438
3972,1,0,35185,0,5957,7,0,0,1439
3973,0,1,72297,0,16241,16,0,0,1587
3974,0,0,58387,0,14581,39,0,0,1435
3975,1,0,9128,0,0,0,0,0,1424
3976,1,0,37520,0,19924,6,0,0,1432
3977,1,0,9399,0,2125,10,0,0,1430
3978,0,1,10071,0,27701,16,0,0,1421
3979,0,1,57793,0,20959,15,1198,3,1424
3980,0,0,28867,0,19169,28,0,0,1425
3981,1,0,1010,0,0,0,0,0,1423
3982,1,0,11463,0,339,4,0,0,1425
3983,1,0,26173,0,305,1,0,0,1418
3984,1,0,404,0,550,3,0,0,1418
3985,0,0,59017,0,34746,25,0,0,1418
3986,1,0,34235,0,18910,7,250,1,1415
3987,1,1,11933,0,249,3,79,1,1412
3988,1,0,5000,0,2125,3,0,0,1412
3989,1,1,2622,0,1625,6,0,0,1404
3990,1,0,11310,0,5021,2,0,0,1409
3991,0,0,39142,0,14981,28,0,0,1408
3992,0,0,11181,0,929,12,0,0,1407
3993,1,0,3974,0,365,3,0,0,1397
3994,1,1,18476,0,8525,4,200,1,1403
3995,1,1,64385,0,981,5,0,0,1395
3996,0,1,73597,0,25447,8,0,0,1402
3997,1,0,54899,0,500,1,500,1,1401
3998,1,0,3016,0,0,0,0,0,1398
