,clust,Total Revenue,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges
2706,4,5694.12,Q3,Yes,2.0,51,Offer B,Yes,21.07,No,Fiber Optic,46.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.5,4619.55,1074.57
2707,4,3832.66,Q3,No,0.0,32,None,Yes,37.48,Yes,DSL,15.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,83.7,2633.3,1199.36
2708,2,212.85000000000002,Q3,No,0.0,10,Offer D,Yes,1.98,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,193.05,19.8
2709,1,4103.9,Q3,Yes,1.0,67,None,No,0.0,No,DSL,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,59.55,4103.9,0.0
2710,1,8228.76,Q3,Yes,3.0,61,Offer B,Yes,20.01,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.1,7008.15,1220.6100000000001
2711,4,6791.1,Q3,No,0.0,50,Offer B,Yes,19.8,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,114.35,5791.1,990.0
2712,3,1520.1,Q3,No,0.0,31,None,No,0.0,No,DSL,10.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.85,1520.1,0.0
2713,4,6541.55,Q3,Yes,1.0,45,Offer B,Yes,33.54,Yes,Fiber Optic,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,113.3,5032.25,1509.3
2714,1,8405.34,Q3,Yes,1.0,61,Offer B,Yes,47.19,Yes,DSL,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,2871.9325
2715,2,3553.25,Q3,No,0.0,50,Offer B,Yes,47.16,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.9,1195.25,2358.0
2716,2,2315.86,Q3,Yes,1.0,71,None,Yes,8.21,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.25,1732.95,582.9100000000001
2717,1,6259.68,Q3,Yes,1.0,57,Offer B,Yes,49.29,No,Cable,22.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,3450.15,2809.5299999999997
2718,3,771.95,Q3,No,0.0,14,Offer D,No,0.0,No,DSL,4.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,771.95,0.0
2719,3,459.85,Q3,No,0.0,5,None,Yes,43.02,No,DSL,42.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,244.75,215.10000000000002
2720,3,364.78,Q3,No,0.0,6,Offer E,Yes,6.98,No,Cable,30.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,322.9,41.88
2721,3,953.85,Q3,No,0.0,10,Offer D,Yes,45.56,No,DSL,17.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,51.2,498.25,455.6
2722,2,58.129999999999995,Q3,No,0.0,1,Offer E,Yes,32.73,Yes,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,25.4,25.4,32.73
2723,3,4048.15,Q3,No,0.0,68,None,Yes,5.3,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,54.45,3687.75,360.4
2724,0,2217.44,Q3,No,0.0,22,Offer D,Yes,19.72,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,76.0,1783.6,433.84
2725,0,1010.15,Q3,No,0.0,20,Offer D,Yes,4.15,No,Cable,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,927.15,83.0
2726,3,3364.5,Q3,No,0.0,35,None,Yes,38.38,No,DSL,63.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,61.2,2021.2,1343.3000000000002
2727,3,2413.29,Q3,Yes,2.0,23,Offer D,Yes,16.63,No,Fiber Optic,22.0,No,Yes,Yes,Yes,No,No,No,No,One Year,No,Credit Card,86.8,1940.8,382.48999999999995
2728,2,444.87,Q3,No,0.0,12,None,Yes,18.71,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,220.35,224.52
2729,2,60.71,Q3,No,0.0,1,Offer E,Yes,40.46,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,20.25,40.46
2730,0,6103.849999999999,Q3,Yes,6.0,71,None,Yes,9.4,No,Fiber Optic,10.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,76.05,5436.45,667.4
2731,4,3570.15,Q3,Yes,5.0,40,Offer B,Yes,13.86,Yes,DSL,63.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,3015.75,554.4
2732,4,2707.0,Q3,No,0.0,23,None,Yes,46.4,No,Cable,23.0,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.9,1509.8,1067.2
2733,0,484.33,Q3,No,0.0,4,None,Yes,31.92,No,Fiber Optic,4.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,356.65,127.68
2734,1,4109.0,Q3,Yes,7.5,68,None,No,0.0,No,DSL,15.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.3,4109.0,0.0
2735,0,3189.96,Q3,No,0.0,38,None,Yes,1.27,Yes,Fiber Optic,13.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.85,3141.7,48.26
2736,2,3326.2599999999998,Q3,Yes,1.0,52,Offer B,Yes,40.33,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.8,1229.1,2097.16
2737,1,2995.7400000000002,Q3,Yes,7.0,29,None,Yes,32.46,No,DSL,7.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,75.55,2054.4,941.34
2738,4,3843.89,Q3,No,0.0,48,Offer B,Yes,2.53,Yes,Cable,6.0,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,78.75,3682.45,121.44
2739,2,28.689999999999998,Q3,No,0.0,1,Offer E,Yes,9.44,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.25,19.25,9.44
2740,0,2018.25,Q3,No,0.0,22,None,Yes,6.0,No,Fiber Optic,8.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1886.25,132.0
2741,1,5952.89,Q3,No,0.0,43,Offer B,Yes,24.85,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,4895.1,1068.55
2742,4,7029.35,Q3,Yes,6.0,51,None,Yes,26.73,Yes,Fiber Optic,41.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.05,5686.4,1363.23
2743,2,2890.54,Q3,No,0.0,71,None,Yes,22.22,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.9,1355.1,1577.62
2744,0,4120.3099999999995,Q3,Yes,2.0,35,None,Yes,23.85,Yes,Fiber Optic,10.0,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,91.5,3236.35,834.75
2745,1,4238.33,Q3,Yes,3.0,72,None,No,0.0,No,DSL,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.0,4264.0,0.0
2746,3,72.25999999999999,Q3,No,0.0,1,Offer E,Yes,27.46,No,DSL,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,44.8,27.46
2747,3,672.48,Q3,Yes,7.5,9,Offer E,Yes,30.07,No,DSL,30.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.6,422.3,270.63
2748,1,4135.49,Q3,No,0.0,69,None,No,0.0,No,Cable,18.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,0.0
2749,4,7443.780000000001,Q3,No,0.0,52,None,Yes,44.34,Yes,Fiber Optic,63.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.7,5138.1,2305.6800000000003
2750,2,1053.46,Q3,Yes,5.0,35,None,Yes,9.04,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,739.35,316.4
2751,2,410.11,Q3,No,0.0,8,Offer E,Yes,31.02,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.2,161.95,248.16
2752,4,5416.849999999999,Q3,No,0.0,46,None,Yes,22.13,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,94.9,4422.95,1017.9799999999999
2753,1,7595.92,Q3,No,0.0,68,None,Yes,21.82,Yes,DSL,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.15,6148.45,1483.76
2754,4,4242.43,Q3,No,0.0,36,None,Yes,19.64,No,Fiber Optic,63.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,707.04
2755,1,8397.48,Q3,Yes,3.0,71,None,Yes,30.68,Yes,Cable,18.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.75,6223.8,2178.28
2756,3,5998.179999999999,Q3,Yes,6.0,66,None,Yes,23.2,Yes,DSL,59.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.45,4508.65,1531.2
2757,2,3539.5800000000004,Q3,No,0.0,63,None,Yes,35.35,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.5,1328.15,2227.05
2758,2,1089.23,Q3,No,0.0,41,None,Yes,6.61,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.25,865.0,271.01
2759,2,2935.41,Q3,Yes,7.5,70,None,Yes,23.52,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.45,1303.5,1646.3999999999999
2760,3,1011.01,Q3,No,0.0,23,None,No,0.0,No,DSL,14.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.95,996.85,0.0
2761,1,2428.28,Q3,Yes,6.0,37,None,Yes,4.5,Yes,DSL,9.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,62.8,2278.75,166.5
2762,3,902.74,Q3,No,0.0,17,None,Yes,13.02,No,Cable,63.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,44.6,681.4,221.34
2763,1,9371.25,Q3,Yes,5.0,64,None,Yes,40.18,Yes,Fiber Optic,30.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,6823.4,2571.52
2764,4,4675.85,Q3,Yes,1.0,42,None,Yes,13.23,Yes,Fiber Optic,23.0,Yes,No,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,97.1,4016.75,555.66
2765,2,144.85,Q3,No,0.0,5,Offer E,Yes,12.22,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,83.75,61.1
2766,4,4352.72,Q3,No,0.0,41,None,Yes,10.26,No,Fiber Optic,2.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.8,3959.15,420.65999999999997
2767,3,3933.78,Q3,Yes,7.5,58,None,Yes,18.37,No,DSL,18.0,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,1065.46
2768,2,3046.13,Q3,No,0.0,47,None,Yes,44.69,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.55,945.7,2100.43
2769,0,1840.6,Q3,No,0.0,18,None,Yes,26.84,No,Fiber Optic,20.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,1373.05,483.12
2770,3,1603.8600000000001,Q3,Yes,5.0,23,None,Yes,3.67,No,DSL,63.0,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.95,1406.0,84.41
2771,2,41.519999999999996,Q3,No,0.0,1,None,Yes,22.37,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.15,19.15,22.37
2772,4,9427.970000000001,Q3,Yes,7.5,71,None,Yes,34.72,Yes,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,98.65,6962.85,2465.12
2773,1,9372.25,Q3,Yes,2.0,72,None,Yes,17.3,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.6,8126.65,1245.6000000000001
2774,2,1819.51,Q3,Yes,2.0,33,None,Yes,34.22,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6,690.25,1129.26
2775,3,830.8,Q3,No,0.0,24,None,No,0.0,No,Cable,20.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.75,830.8,0.0
2776,4,6758.08,Q3,Yes,7.5,56,None,Yes,20.53,Yes,Fiber Optic,19.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,99.75,5608.4,1149.68
2777,4,4454.88,Q3,No,0.0,37,None,Yes,21.84,No,Fiber Optic,41.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,808.08
2778,4,3799.32,Q3,No,0.0,43,None,Yes,2.49,Yes,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,85.1,3662.25,107.07000000000001
2779,3,25.35,Q3,No,0.0,1,None,No,0.0,No,DSL,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.35,25.35,0.0
2780,1,6739.15,Q3,No,0.0,61,None,Yes,23.45,Yes,DSL,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,89.65,5308.7,1430.45
2781,0,2255.32,Q3,No,0.0,17,None,Yes,49.71,Yes,Fiber Optic,4.0,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,86.75,1410.25,845.07
2782,4,3881.4800000000005,Q3,Yes,3.0,41,None,Yes,13.23,No,Fiber Optic,16.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.2,3339.05,542.4300000000001
2783,4,5543.13,Q3,No,0.0,48,None,Yes,9.91,Yes,Fiber Optic,4.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,5067.45,475.68
2784,3,2428.45,Q3,No,0.0,42,None,No,0.0,No,DSL,13.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.75,2348.45,0.0
2785,4,6039.48,Q3,No,0.0,44,None,Yes,44.92,Yes,Fiber Optic,16.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.4,4063.0,1976.48
2786,3,59.66,Q3,No,0.0,1,None,Yes,15.66,No,DSL,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,44.0,15.66
2787,4,3544.84,Q3,No,0.0,27,None,Yes,35.17,Yes,Fiber Optic,24.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,2595.25,949.59
2788,2,976.1200000000001,Q3,No,0.0,19,None,Yes,32.03,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,367.55,608.57
2789,1,6842.429999999999,Q3,No,0.0,66,None,Yes,13.28,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.05,5965.95,876.4799999999999
2790,2,824.96,Q3,Yes,7.5,23,None,Yes,17.82,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,415.1,409.86
2791,2,2025.75,Q3,No,0.0,32,None,Yes,43.8,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.75,624.15,1401.6
2792,2,533.05,Q3,No,0.0,11,None,Yes,26.85,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,237.7,295.35
2793,3,6914.52,Q3,Yes,7.5,68,None,Yes,44.79,No,Cable,14.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,55.9,3848.8,2871.9325
2794,2,961.6,Q3,No,0.0,20,None,Yes,27.11,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,419.4,542.2
2795,2,3660.4300000000003,Q3,No,0.0,72,Offer A,Yes,30.44,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.8,1468.75,2191.6800000000003
2796,4,6137.8,Q3,Yes,5.0,60,Offer B,Yes,5.43,Yes,Fiber Optic,29.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.4,5812.0,325.79999999999995
2797,2,2697.3100000000004,Q3,Yes,7.5,46,Offer B,Yes,35.46,Yes,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.45,1066.15,1631.16
2798,0,2305.36,Q3,Yes,3.0,29,None,Yes,5.39,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2149.05,156.31
2799,4,4550.01,Q3,No,0.0,51,Offer B,Yes,1.51,Yes,Fiber Optic,52.0,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,87.35,4473.0,77.01
2800,0,1836.23,Q3,Yes,6.0,16,Offer D,Yes,40.03,No,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.25,1195.75,640.48
2801,1,10025.7,Q3,Yes,5.0,70,Offer A,Yes,45.24,Yes,Fiber Optic,42.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,6858.9,2871.9325
2802,2,2362.3,Q3,Yes,2.0,40,Offer B,Yes,33.44,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1024.7,1337.6
2803,2,165.75,Q3,Yes,6.0,5,None,Yes,6.7,Yes,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,24.3,132.25,33.5
2804,0,707.6700000000001,Q3,No,0.0,7,None,Yes,27.46,No,Fiber Optic,4.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,515.45,192.22
2805,4,4378.13,Q3,No,0.0,29,None,Yes,49.92,Yes,Fiber Optic,23.0,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,No,Credit Card,100.55,2830.45,1447.68
2806,2,1785.02,Q3,Yes,7.5,44,Offer B,Yes,15.33,Yes,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.7,1110.5,674.52
2807,3,449.3,Q3,No,0.0,10,Offer D,No,0.0,No,DSL,24.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.7,449.3,0.0
2808,0,923.6,Q3,No,0.0,10,Offer D,Yes,6.5,Yes,Fiber Optic,63.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,65.0
2809,0,1668.29,Q3,No,0.0,18,Offer D,Yes,15.18,Yes,Fiber Optic,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.6,1395.05,273.24
2810,3,6934.98,Q3,Yes,4.0,68,Offer A,Yes,41.46,Yes,DSL,30.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.25,3975.7,2819.28
2811,1,4784.45,Q3,Yes,5.0,72,Offer A,No,0.0,No,DSL,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.2,4784.45,0.0
2812,3,144.68,Q3,No,0.0,2,None,Yes,12.59,No,Cable,63.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.45,119.5,25.18
2813,2,2353.3100000000004,Q3,Yes,1.0,41,Offer B,Yes,35.46,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.75,899.45,1453.8600000000001
2814,3,1183.8,Q3,No,0.0,26,None,No,0.0,No,Cable,29.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,44.45,1183.8,0.0
2815,2,1174.01,Q3,Yes,1.0,36,None,Yes,12.61,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,720.05,453.96
2816,1,10682.2,Q3,Yes,5.0,72,Offer A,Yes,30.75,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8468.2,2214.0
2817,4,4050.25,Q3,No,0.0,35,None,Yes,24.83,Yes,Fiber Optic,51.0,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,3161.2,869.05
2818,3,69.7,Q3,No,0.0,1,None,Yes,14.65,No,Cable,15.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.05,55.05,14.65
2819,4,2625.75,Q3,Yes,7.5,16,Offer D,Yes,46.45,Yes,Fiber Optic,12.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,112.95,1882.55,743.2
2820,4,6665.1,Q3,Yes,7.0,54,Offer B,Yes,11.4,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,615.6
2821,3,1930.8000000000002,Q3,No,0.0,18,Offer D,Yes,42.45,Yes,DSL,28.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.8,1166.7,764.1
2822,4,4713.53,Q3,Yes,7.5,36,None,Yes,49.33,No,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,1775.8799999999999
2823,2,1546.8899999999999,Q3,Yes,7.5,52,Offer B,Yes,5.32,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.05,1270.25,276.64
2824,4,936.67,Q3,Yes,4.0,8,None,Yes,22.14,No,Fiber Optic,63.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,759.55,177.12
2825,1,9573.55,Q3,Yes,7.5,72,Offer A,Yes,27.25,No,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.5,7611.55,1962.0
2826,2,1900.67,Q3,No,0.0,64,Offer B,Yes,4.03,Yes,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,24.7,1642.75,257.92
2827,1,3582.4,Q3,Yes,7.5,60,Offer B,No,0.0,No,DSL,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.2,3582.4,0.0
2828,2,2643.3900000000003,Q3,Yes,7.5,61,Offer B,Yes,20.09,Yes,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.4,1417.9,1225.49
2829,4,3465.61,Q3,No,0.0,24,None,Yes,38.79,Yes,Fiber Optic,4.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.15,2494.65,930.96
2830,4,3533.87,Q3,Yes,1.0,28,None,Yes,27.34,No,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,92.9,2768.35,765.52
2831,1,2847.5,Q3,Yes,4.0,30,Offer C,Yes,15.94,No,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.8,2369.3,478.2
2832,2,106.76,Q3,Yes,7.5,2,None,Yes,34.38,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,38.0,68.76
2833,0,79.63,Q3,No,0.0,1,None,Yes,4.53,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,75.1,4.53
2834,2,193.9,Q3,No,0.0,6,None,Yes,15.5,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,100.9,93.0
2835,4,2671.49,Q3,Yes,7.5,24,Offer C,Yes,44.06,No,DSL,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.45,1614.05,1057.44
2836,3,2799.75,Q3,No,0.0,70,Offer A,No,0.0,No,DSL,59.0,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,40.05,2799.75,0.0
2837,4,7421.99,Q3,Yes,2.0,72,Offer A,Yes,11.57,Yes,Fiber Optic,18.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,6588.95,833.04
2838,2,1459.9,Q3,No,0.0,44,Offer B,Yes,13.45,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.9,868.1,591.8
2839,4,698.5899999999999,Q3,Yes,2.0,9,None,Yes,14.91,No,Cable,63.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.05,564.4,134.19
2840,3,1459.83,Q3,Yes,7.0,24,Offer C,Yes,1.02,No,Cable,3.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,53.6,1315.35,24.48
2841,3,667.5899999999999,Q3,Yes,7.5,7,None,Yes,16.22,No,DSL,53.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,554.05,113.53999999999999
2842,2,674.1099999999999,Q3,Yes,2.0,11,Offer D,Yes,40.76,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,225.75,448.35999999999996
2843,4,10771.48,Q3,Yes,2.0,72,Offer A,Yes,38.44,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.5,8003.8,2767.68
